claim_id	lane	file	line	kind	token	in_fence	verbatim	proposed_check	verdict	evidence	severity	settled_by	quotable	blind_verdict	blind_evidence	disposition	mech_verdict	mech_evidence	fix_status	ext_verdict	ext_evidence	tiebreak
B12-021	P1	docs/RELEASE_CHECKLIST.md	46	tooling~loc	docs-ci-last-verified-check	0	No pages have `last_verified` older than two minor releases (docs CI workflow raises warnings)	.github/workflows/docs.yml	STALE	.github/workflows/docs.yml:78-111 does raise `::warning::`, but it compares last_verified against the SINGLE latest `v*` release tag (line 88), not "two minor releases" — the doc misstates the gate's threshold	S3	L6-repo	no									
B12-022	P1	ui-desktop/README.md	13	procedure	ui-desktop-install	1	$ yarn	ui-desktop/package.json	TRUE	ui-desktop/package.json packageManager yarn@1.22.22; plain 'yarn' installs deps as documented	-	L3b-behavior	yes	TRUE	ui-desktop/package.json packageManager yarn@1.22.22 with ui-desktop/yarn.lock and no package-lock; CI .github/workflows/build.yml:3008 uses yarn install --frozen-lockfile	confirmed-r2						
B12-023	P1	ui-desktop/README.md	18	procedure	ui-desktop-dev-start	1	$ yarn dev	ui-desktop/package.json	TRUE	ui-desktop/package.json:27 'dev': 'electron-vite --inspect --sourcemap dev'	-	L3b-behavior	yes	TRUE	ui-desktop/package.json:27 defines dev = electron-vite --inspect --sourcemap dev and :15 pins packageManager yarn@1.22.22, so yarn dev is the documented dev command	confirmed-r2						
B12-024	P1	ui-desktop/README.md	24	procedure	ui-desktop-build-windows	1	$ yarn build:win	ui-desktop/package.json	TRUE	ui-desktop/package.json:32 'build:win': electron-builder --win portable	-	L3b-behavior	yes	TRUE	ui-desktop/package.json:32 build:win = electron-vite build then electron-builder --win portable; packageManager yarn@1.22.22 at :15	confirmed-r2						
B12-025	P1	ui-desktop/README.md	27	procedure	ui-desktop-build-macos	1	$ yarn build:mac	ui-desktop/package.json	TRUE	ui-desktop/package.json:35 'build:mac': electron-builder --mac	-	L3b-behavior	yes	TRUE	ui-desktop/package.json:35 defines "build:mac": electron-vite build && electron-builder --mac; :15 packageManager yarn@1.22.22	confirmed-r2						
B12-026	P1	ui-desktop/README.md	30	procedure	ui-desktop-build-linux	1	$ yarn build:linux	ui-desktop/package.json	TRUE	ui-desktop/package.json:38 'build:linux': electron-builder --linux AppImage	-	L3b-behavior	yes	TRUE	ui-desktop/package.json:38 build:linux = electron-vite build then electron-builder --linux AppImage	confirmed-r2						
B12-027	P1	ui-desktop/tools/ui-verify/README.md	4	architecture	ui-verify-mounts-real-components	0	the isolation cases mount *real* app components and the logic checks import the app's utils	ui-desktop/tools/ui-verify/isolate	TRUE	isolate/cases/_mount.jsx imports the app's real theme + ThemeProvider and mounts real components (sendform.jsx imports SendForm from src/renderer/.../SendForm.jsx); logic-checks.mjs:17-80 imports the app's own utils directly	-	L6-repo	yes									
B12-028	P1	ui-desktop/tools/ui-verify/README.md	7	requirement	ui-verify-app-deps-installed	0	it also needs the app's own dependencies installed	ui-desktop/tools/ui-verify/README.md	TRUE	The cases resolve react / react-dom / styled-components from ui-desktop/node_modules (_mount.jsx:1-5); the kit's own package.json devDeps are only vite, vite-node, playwright and @vitejs/plugin-react	-	L6-repo	yes	TRUE	ui-desktop/tools/ui-verify/isolate/cases/terms.jsx:3-4 imports real src/renderer components and logic-checks.mjs:2-95 imports app utils from ../../src, so app node_modules are required	confirmed-r2						
B12-029	P1	ui-desktop/tools/ui-verify/README.md	13	procedure	ui-verify-prereq-npm-install	0	Install the app's deps (the cases mount real components): (cd ui-desktop && npm install)	ui-desktop/package.json	FALSE	`npm install` in ui-desktop contradicts package.json "packageManager": "yarn@1.22.22", the yarn.lock-only tree, and .gitignore's explicit ban on ui-desktop/package-lock.json (with a comment saying npm resolves a different tree)	S2	L6-repo	yes	TRUE	logic-checks.mjs:2-54 imports src/main and src/renderer; vite.config.mjs:16 aliases @renderer	disputed			FIXED: F8.2 yarn install	FALSE	ui-desktop/package.json:15 + root README.md:157-159 — app pins yarn@1.22.22 with committed yarn.lock; repo docs warn `npm install` resolves an untested tree, so prescribing it contradicts the project's own install path.	
B12-030	P1	ui-desktop/tools/ui-verify/README.md	18	tooling	ui-verify-logic-checks	1	npm run logic      # node-runnable assertions over the exported utils	ui-desktop/tools/ui-verify/package.json	TRUE	ui-desktop/tools/ui-verify/package.json "logic": "vite-node logic-checks.mjs"; logic-checks.mjs imports the exported app utils and runs ~523 ok() assertions	-	L6-repo	yes									
B12-031	P1	ui-desktop/tools/ui-verify/README.md	19	tooling	ui-verify-frozen-check	1	npm run frozen     # colour literals that would survive a theme swap	ui-desktop/tools/ui-verify/package.json	TRUE	package.json "frozen": "node frozen-values.mjs"; the script reports colour-valued declarations that never mention theme and exits 1 when any is reachable from the entry	-	L6-repo	yes									
B12-032	P1	ui-desktop/tools/ui-verify/README.md	20	tooling	ui-verify-isolate-check	1	npm run isolate    # isolation-render + Playwright drive of key components	ui-desktop/tools/ui-verify/package.json	TRUE	package.json "isolate": "node run.mjs"; run.mjs:4-6 boots a Vite server + chromium and drives 45 named cases (grep -cE "drive\(page, '" = 45)	-	L6-repo	yes									
B12-033	P1	ui-desktop/tools/ui-verify/README.md	21	tooling	ui-verify-all-checks	1	npm run verify     # all three	ui-desktop/tools/ui-verify/package.json	TRUE	package.json "verify": "vite-node logic-checks.mjs && node frozen-values.mjs && node run.mjs" — exactly the three scripts, chained on success	-	L6-repo	yes									
B12-034	P1	ui-desktop/tools/ui-verify/README.md	29	tooling	morToWei-precision-safe	0	precision-safe wei conversion: rejects bad input and >18 decimals, keeps integer precision above 2^53	utils/marketplace.ts	TRUE	utils/marketplace.ts:183-194: regex-rejects non-numeric/empty input, throws when fraction.length > 18, and computes with BigInt (`BigInt(whole)*ONE + BigInt(padded)`) so precision survives above 2^53	-	L6-repo	yes									
B12-035	P1	ui-desktop/tools/ui-verify/README.md	31	tooling	formatMor-null-and-scaling	0	returns `null` on non-finite, `< 0.000001` below the shown precision, magnitude-scaled formatting	utils/coinValue.tsx	TRUE	utils/coinValue.tsx:26-36: null when !Number.isFinite, '0' at zero, '< 0.000001' below threshold, then toFixed(6) / toFixed(2) / Math.round().toLocaleString() by magnitude	-	L6-repo	yes	TRUE	coinValue.tsx:28-35 magnitude tiers; asserted logic-checks.mjs:140-146	confirmed						
B12-036	P1	ui-desktop/tools/ui-verify/README.md	42	architecture	theme-swap-invariant	0	A swap works only if every colour-valued declaration derives from `props.theme`	ui-desktop/tools/ui-verify/frozen-values.mjs	TRUE	frozen-values.mjs:3-7 states the invariant and the detector enforces it: COLOR_PROPS on the property, COLOR_VALUE on the value, then `if (/theme/.test(value)) return;` — anything else is a finding	-	L6-repo	yes	TRUE	ThemeVariantContext.tsx:79-90 swaps ThemeProvider; only props.theme reads follow	confirmed						
B12-037	P1	ui-desktop/tools/ui-verify/README.md	49	architecture	frozen-value-queries-invariant	0	It queries the invariant — *a colour-valued declaration that never mentions `theme`*	ui-desktop/tools/ui-verify/frozen-values.mjs	TRUE	frozen-values.mjs matches on the invariant (colour-valued property + colour literal + no `theme` in the value), not on a literal list; EXEMPT only clears transparent/inherit/currentColor/none/unset/initial/revert	-	L6-repo	yes									
B12-038	P1	ui-desktop/tools/ui-verify/README.md	55	tooling	frozen-value-detection-coverage	0	it can surface a spelling nobody thought of	ui-desktop/tools/ui-verify/frozen-values.mjs	STALE	frozen-values.mjs:38 ENTRY = main.tsx; was App.tsx at c3234a5f:34 — root differs materially	S3	L6-repo	yes	STALE	frozen-values.mjs:38 ENTRY = main.tsx; was App.tsx at c3234a5f:34 — root differs materially	defect-found-by-blind			FIXED: F8.3 main.tsx entry	TRUE	ui-desktop/tools/ui-verify/frozen-values.mjs:42-83,182 — builds `reachable` set by walking imports from ENTRY (main.tsx→App.tsx) via `resolveSpec` (dirname-based, so the two same-named Filter.jsx resolve distinctly); splits findings into li	UPHELD: Kimi's own evidence gives ENTRY = main.tsx; the doc says reachability from App.tsx, and main.tsx reaches components App.tsx does not (RootErrorBoundary). Stale stands.
B12-039	P1	ui-desktop/tools/ui-verify/README.md	66	tooling	isolate-destructive-handler-audit	0	Playwright and asserts behaviour — including that destructive handlers fire **0×**	ui-desktop/tools/ui-verify/isolate	TRUE	run.mjs:65-66 asserts onSubmit fired 0x before confirm; :126-127 logout 0x on the first press; same pattern at :406, :626, :648, :1050, :1146, :1202, :1290	-	L6-repo	yes	TRUE	run.mjs:66,127 assert onSubmit/logout never fire; _mount.jsx:11-15 mounts one real component	confirmed						
B12-040	P1	ui-desktop/tools/ui-verify/TESTING.md	6	tooling~loc	verification-four-layers	0	Four layers: an automated kit, adversarial code review, an on-chain money-logic trace, and live manual testing	ui-desktop/tools/ui-verify	FALSE	no hook: .git/hooks only *.sample, core.hooksPath empty; grep typecheck build.yml = 0 hits	S3	L6-repo	no	FALSE	no hook: .git/hooks only *.sample, core.hooksPath empty; grep typecheck build.yml = 0 hits	defect-found-by-blind			FIXED: F8.4 documented as manual + TODO	UNSUPPORTED	ui-desktop/package.json:23-28 defines `typecheck` and `build` (`npm run typecheck && electron-vite build`), but no commit-level gate exists in-repo: .git/hooks has only *.sample files, grep finds no hooksPath config, CI (.github/workflows/b	
B12-042	P1	ui-desktop/tools/ui-verify/TESTING.md	28	tooling	logic-checks-30-assertions	0	30 assertions over the exported substrate utils	ui-desktop/tools/ui-verify/logic-checks.mjs	STALE	logic-checks.mjs is 2759 lines with ~523 ok() assertion calls (grep -cE "(^|[^a-zA-Z.])ok\(" = 524 incl. the one inside the throws helper), not 30	S3	L6-repo	yes									
B12-043	P1	ui-desktop/tools/ui-verify/TESTING.md	32	tooling~loc	morToWei-weiToMor-roundtrip	0	precision-safe: rejects `> 18` fraction digits, survives integers `> 2^53`, round-trips MOR↔wei exactly	utils/marketplace.ts	TRUE	marketplace.ts:189-191 throws above 18 fraction digits, :193 BigInt math survives 2^53, :196-203 weiToMor inverts it; logic-checks.mjs:135 asserts weiToMor(morToWei('123.456')) === '123.456'	-	L6-repo	no									
B12-044	P1	ui-desktop/tools/ui-verify/TESTING.md	35	tooling	formatMor-scaling-precision	0	returns `null` on non-finite input, `'< 0.000001'` below threshold, magnitude-scaled precision otherwise	utils/coinValue.tsx	TRUE	coinValue.tsx:26-36 matches the description exactly; logic-checks.mjs:140-146 asserts NaN/Infinity -> null, tiny -> '< 0.000001', and the magnitude branches	-	L6-repo	yes									
B12-045	P1	ui-desktop/tools/ui-verify/TESTING.md	39	tooling	buildModelsWithBids-behavior	0	skips local models, drops bids with no matching provider, attaches `ProviderData`	store/queries.ts	TRUE	store/queries.ts:211-225: `if (m.isLocal) continue`, `.filter((b) => b.ProviderData)` drops unmatched-provider bids, and each bid gets ProviderData + Model; asserted logic-checks.mjs:186-190	-	L6-repo	yes									
B12-046	P1	ui-desktop/tools/ui-verify/TESTING.md	46	tooling	isolate-cases-mount-real	0	Each mounts ONE real component in the app's own `ThemeProvider` with mock props	ui-desktop/tools/ui-verify/isolate	STALE	The doc scopes "Each" to 3 cases (TESTING.md:44). isolate/cases now holds 25 files driven as 45 run.mjs cases, and theme-swap.jsx mounts a synthetic Probe/Swatch harness, not one real product component	S3	L6-repo	yes									
B12-047	P1	ui-desktop/tools/ui-verify/TESTING.md	48	tooling	isolate-destructive-never-premature	0	asserts behaviour **and** that destructive handlers never fired prematurely	ui-desktop/tools/ui-verify/isolate	TRUE	run.mjs:66 asserts onSubmit fired 0x before the explicit confirm; :127 and :135 assert logout stayed 0x on the first press and through the cancel path	-	L6-repo	yes									
B12-048	P1	ui-desktop/tools/ui-verify/TESTING.md	66	behavior	client-guards-mirror-chain	0	contracts, so the client-side guards mirror the chain	ui-desktop/src/renderer	TRUE	marketplace.ts:156 eth_calls maxSessionDuration on the Diamond; KeepAliveProvider.tsx:56 MIN_REQUEST_SECONDS=305 sits above SessionStorage.sol:34 MIN_SESSION_DURATION = 5 minutes	-	L6-repo	yes									
B12-049	P1	ui-desktop/tools/ui-verify/TESTING.md	72	architecture	active-session-stake-is-wei	0	`activeSession.Stake` is the on-chain stake in wei (`session.go`)	session.go	TRUE	proxy-router/internal/blockchainapi/structs/session.go:15 `Stake *big.Int` with swaggertype:"integer" — the raw on-chain integer, i.e. wei	-	L6-repo	yes									
B12-050	P1	ui-desktop/tools/ui-verify/TESTING.md	76	architecture~loc	min-request-seconds-clears-min-duration	0	`MIN_REQUEST_SECONDS = 360` clears `MIN_SESSION_DURATION = 300s` after the contract's integer division	SessionRouter.sol	FALSE	KeepAliveProvider.tsx:56 (and Chat.tsx:739) set MIN_REQUEST_SECONDS = 5*60+5 = 305, not 360. MIN_SESSION_DURATION = 5 minutes at SessionStorage.sol:34; SessionTooShort reverts at SessionRouter.sol:148	S2	L6-repo	no									
M001-0596a2ae	P2	.ai-docs/TEE_Attestation_Architecture.md	63	symbol-unwired	PinnedHTTPClient	0			FALSE	defined proxy-router/internal/attestation/backend_verifier.go:418; 0 non-test callers (3 test refs) — doc asserts it is in use	S2	mechanized+scout-confirmed	no			mechanized	FALSE	defined proxy-router/internal/attestation/backend_verifier.go:418; 0 non-test callers (3 test refs) — doc asserts it is in use	FIXED: DONE -> NOT WIRED			
M002-a8a91718	P2	.ai-docs/TEE_Attestation_Architecture.md	801	symbol-unwired	PinnedHTTPClient	0			FALSE	defined proxy-router/internal/attestation/backend_verifier.go:418; 0 non-test callers (3 test refs) — doc asserts it is in use	S2	mechanized+scout-confirmed	no			mechanized	FALSE	defined proxy-router/internal/attestation/backend_verifier.go:418; 0 non-test callers (3 test refs) — doc asserts it is in use	FIXED: corrected: pinning not in effect on the inference connection			
M003-456b2dbf	P2	.ai-docs/TEE_Attestation_Architecture.md	872	symbol-unwired	PinnedHTTPClient	0			FALSE	defined proxy-router/internal/attestation/backend_verifier.go:418; 0 non-test callers (3 test refs) — doc asserts it is in use	S2	mechanized+scout-confirmed	no			mechanized	FALSE	defined proxy-router/internal/attestation/backend_verifier.go:418; 0 non-test callers (3 test refs) — doc asserts it is in use	FIXED: DONE -> NOT WIRED			
M004-d749ac18	P2	.ai-docs/TEE_CICD_Supply_Chain_Hardening.md	344	symbol-unwired	PinnedHTTPClient	0			FALSE	defined proxy-router/internal/attestation/backend_verifier.go:418; 0 non-test callers (3 test refs) — doc asserts it is in use	S2	mechanized+scout-confirmed	no			mechanized	FALSE	defined proxy-router/internal/attestation/backend_verifier.go:418; 0 non-test callers (3 test refs) — doc asserts it is in use	FIXED: Done -> Not wired			
